Faculty,Partner University,PU Course,PU Course Title,PU Course Units,NUS Course,NUS Course Title,NUS Course Units,Pre Approved
School of Computing,Korea Advanced Institute of Science and Technology,CS457,Requirements Engineering for Smart Environments,3.00,IS4151,AIoT Solutions and Development,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS453,Automated Software Testing,3.00,CS4218,Software Testing,4.00,False
School of Computing,Yonsei University,EEE3314,INTRODUCTION ARTIFICIAL INTELLIGENCE,3.00,CS3263,Foundations of Artificial Inte,4.00,False
School of Computing,Yonsei University,CAS3116,COMPUTER VISION,3.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Yonsei University,STA4123,INTRODUCTION TO OPTIMIZATION FOR DATA SCIENCE,3.00,BT3104,Optimization Methods for Busin,4.00,False
School of Computing,Yonsei University,CAS3120-01,MACHINE LEARNING,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Yonsei University,CSI3109,AUTOMATA AND FORMAL LANGUAGES,3.00,CS3231,Theory of Computation,4.00,False
School of Computing,Yonsei University,BIZ3189-04,MANAGEMENT INFORMATION SYSTEMS,3.00,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Yonsei University,EEE7501,NEURAL NETWORK,3.00,CS5242,Neural Networks and Deep Learn,4.00,False
School of Computing,Yonsei University,ISM6011,Global IT Management,3.00,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Yonsei University,CSI4106,Computer Networks,3.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,Yonsei University,EEE3450,COMMUNICATION NETWORKS,3.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,Yonsei University,EEE3314,INTRODUCTION ARTIFICIAL INTELLIGENCE,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Yonsei University,STA3141,MATHEMATICS FOR MACHINE LEARNING,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Yonsei University,STA3142,STATISTICAL MACHINE LEARNING,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Yonsei University,EE4624,WIRELESS AND MOBILE NETWORKS,3.00,CS4222,Wireless Networking,4.00,False
School of Computing,Yonsei University,CSI4108,Artificial Intelligence,3.00,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,Yonsei University,CSI4120,MACHINE LEARNING,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Yonsei University,AIC2120,INTRODUCTION TO AI AND ITS APPLICATIONS,3.00,IT1244,Artificial Intelligence: Techn,4.00,False
School of Computing,Yonsei University,CSI4116,Computer Vision,3.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Yonsei University,MAT2106,DISCRETE MATHEMATICS,3.00,CS1231,Discrete Structures,4.00,True
School of Computing,Yonsei University,CSI2103,Data Structures,3.00,CS2040,Data Structures and Algorithms,4.00,False
School of Computing,Yonsei University,CSI4109,Information Security,3.00,CS2107,Introduction to Information Se,4.00,False
School of Computing,Yonsei University,STA3142,STATISTICAL MACHINE LEARNING,3.00,CS3264,Foundations of Machine Learnin,4.00,False
School of Computing,Yonsei University,STA9131,DEEP LEARNING FOR VISUAL RECOGNITION,3.00,CS5242,Neural Networks and Deep Learn,4.00,False
School of Computing,Yonsei University,PHY4125,QUANTUM COMPUTER,3.00,CS4268,Quantum Computing,4.00,False
School of Computing,Seoul National University,4190.31,Introduction to Computer Science,3.00,IT1001,Introduction to Computing,4.00,True
School of Computing,Seoul National University,M1522.004700,Studies in Theory of Computation,3.00,CS3231,Theory of Computation,4.00,False
School of Computing,Seoul National University,M1522.001000,Computer Vision,3.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Seoul National University,M1522.002500,Introduction to Quantum Computing and Information,3.00,CS4268,Quantum Computing,4.00,False
School of Computing,Seoul National University,4190.408,Artifical Intelligence,3.00,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,Seoul National University,M2177004300 001,Introduction to Deep Learning,3.00,CS5242,Neural Networks and Deep Learn,4.00,False
School of Computing,Seoul National University,4190.101 001,Discrete Mathematics,3.00,CS1231,Discrete Structures,4.00,True
School of Computing,Seoul National University,M1338.003900 001,Introduction to Business Analytics,3.00,BT1101,Introduction to Business Analy,4.00,True
School of Computing,Seoul National University,251.326 002,Management Information System,3.00,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Seoul National University,M1522.000800,Systems Programming,3.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Seoul National University,M2608.001200,Introduction to Data Communication,3.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,Seoul National University,M2177.0058,Basic Mathematics and Programming Practice for Machine Learning,3.00,BT3017,Feature Engineering for Machin,4.00,False
School of Computing,Seoul National University,M1522001800,Database,3.00,CS2102,Database Systems,4.00,False
School of Computing,Seoul National University,4190.307,Operating Systems,3.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Seoul National University,4190.41,Computer Graphics,3.00,CS3241,Computer Graphics,4.00,False
School of Computing,Seoul National University,251.326 001,Management Information Theory,3.00,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Seoul National University,4190.408,Artifical Intelligence,3.00,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,Seoul National University,M1522.001400,Introduction to Data Mining,3.00,BT4222,Mining Web Data for Business I,4.00,False
School of Computing,Seoul National University,4190.423001,Computer Convergence Application,3.00,IS4242,Intelligent Systems and Techni,4.00,False
School of Computing,Seoul National University,4190.308001,Computer Architecture,3.00,CS2100,Computer Organisation,4.00,False
School of Computing,Seoul National University,M.1522 1400.001,Introduction to Data Mining,3.00,BT4222,Mining Web Data for Business I,4.00,False
School of Computing,Seoul National University,M.1522 002400,Principles and Practises of Software Development,3.00,CS2103,Software Engineering,4.00,False
School of Computing,Seoul National University,M1522 000600,Computer Programming,3.00,CS1010,Programming Methodology,4.00,True
School of Computing,Seoul National University,M3500.0010,Mathematics of Big Data,3.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Seoul National University,4190.423001,Computer Convergence Application,3.00,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,Seoul National University,490.457,Introduction to Intelligent Systemsnce Application,3.00,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,Seoul National University,4190.412 001,Computer Modeling,3.00,CS5233,Simulation and Modelling Techn,4.00,False
School of Computing,Seoul National University,M1522.5500,Studies in Artificial Intelligence (Recent Advances in 3D Computer Vision),3.00,CS4277,3D Computer Vision,4.00,False
School of Computing,Seoul National University,M1522.4800,Studies in Graphics,3.00,CS3241,Computer Graphics,4.00,False
School of Computing,Seoul National University,M1522000600,Computer Programming,3.00,CS1010,Programming Methodology,4.00,True
School of Computing,Chalmers University of Technology,MVE440,Statistical Learning for Big Data,7.50,BT3102,Computational Methods for Busi,4.00,False
School of Computing,Chalmers University of Technology,IMS045,Technical project management,7.50,IS4100,IT Project Management,4.00,False
School of Computing,Chalmers University of Technology,TDA498,Interaction design methodology,7.50,CS3240,Interaction Design,4.00,False
School of Computing,Chalmers University of Technology,DAT171,Object-oriented programming in Python,7.50,CS2030,Programming Methodology II,4.00,False
School of Computing,Chalmers University of Technology,MMS131,Introduction to artificial intelligence,7.50,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,Chalmers University of Technology,TDA486,Human-centred design,7.50,CS4249,Phenomena and Theories of Huma,4.00,False
School of Computing,Chalmers University of Technology,TDA287,Human - computer interaction,5.00,CS3240,Interaction Design,4.00,False
School of Computing,Chalmers University of Technology,DAT60,Logic in computer science,7.50,CS3234,Logic for Proofs and Programs,4.00,False
School of Computing,Chalmers University of Technology,DAT625,Structured machine learning,7.50,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,Chalmers University of Technology,TIF285,Learning from data,7.50,BT4222,Mining Web Data for Business I,4.00,False
School of Computing,Chalmers University of Technology,EDA491,Network Security,7.50,CS5321,Network Security,4.00,False
School of Computing,Chalmers University of Technology,DAT341,Applied machine learning,7.50,CS3264,Foundations of Machine Learnin,4.00,False
School of Computing,Chalmers University of Technology,TDA357,Databases,7.50,IS3107,Data Engineering,4.00,False
School of Computing,Chalmers University of Technology,EDA397,Agile development processes,7.50,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Chalmers University of Technology,MMS131,Introduction to artificial intelligence,7.50,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,Chalmers University of Technology,EEN020,Computer vision,7.50,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Chalmers University of Technology,DAT471,Computational techniques for large scale data,7.50,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Chalmers University of Technology,EDA093,Operating Systems,7.50,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Chalmers University of Technology,DAT565,Introduction to data science and AI,7.50,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,Chalmers University of Technology,TDA357,Databases,7.50,CS2102,Database Systems,4.00,False
School of Computing,Chalmers University of Technology,TDA289,Human - computer interaction,7.50,CS3240,Interaction Design,4.00,False
School of Computing,Chalmers University of Technology,DAT340,Applied Machine Learning,7.50,CS3244,Machine Learning,4.00,False
School of Computing,Chalmers University of Technology,TIN175,Introduction to Artificial intelligence,7.50,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,Chalmers University of Technology,DAT341,Applied machine learning,7.50,CS3244,Machine Learning,4.00,False
School of Computing,Chalmers University of Technology,DAT405,Introduction to data science and AI,7.50,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,Chalmers University of Technology,TDA294,Formal Methods in Software Development,7.50,CS4211,Formal Methods for Software En,4.00,False
School of Computing,Chalmers University of Technology,EDA334,Computer communication,7.50,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,Chalmers University of Technology,DAT420,Human - computer interaction,7.50,CS3240,Interaction Design,4.00,False
School of Computing,Chalmers University of Technology,TDA352,Cryptography,7.50,CS4236,Cryptography Theory and Practi,4.00,False
School of Computing,Chalmers University of Technology,TDA362,Computer graphics,7.50,CS3241,Computer Graphics,4.00,False
School of Computing,Chalmers University of Technology,EDA387,Computer networks,7.50,CS4215,Programming Language Implement,4.00,False
School of Computing,Chalmers University of Technology,DAT105,Computer architecture,7.50,CS3220,Computer Architecture,4.00,False
School of Computing,Chalmers University of Technology,DAT151,Programming language technology,7.50,CS2104,Programming Language Concepts,4.00,False
School of Computing,Chalmers University of Technology,TMV029,Finite automata and formal languages,7.50,CS3231,Theory of Computation,4.00,False
School of Computing,Chalmers University of Technology,MMS131,Introduction to artificial intelligence,7.50,CS3234,Logic for Proofs and Programs,4.00,False
School of Computing,Chalmers University of Technology,DAT490,Architectures for scale-out systems,7.50,CS5224,Cloud Computing,4.00,False
School of Computing,Chalmers University of Technology,EDA264,Computer security,7.50,CS2107,Introduction to Information Se,4.00,False
